meta_book,meta_bookAbbrev,meta_bookIndex,meta_chapterIndex,meta_verseIndex,title,id,url,text
Jeremiah,jr,23,42,1,Jeremiah Chapter 43 Verse 2,jr_43_2,https://en.wikipedia.org/wiki/Bible,"Then Azariah, the son of Hoshaiah, and Johanan, the son of Kareah, and all the men of pride, said to Jeremiah, You have said what is false: the Lord our God has not sent you to say, You are not to go into the land of Egypt and make your living-place there:"
Jeremiah,jr,23,42,2,Jeremiah Chapter 43 Verse 3,jr_43_3,https://en.wikipedia.org/wiki/Bible,"But Baruch, the son of Neriah, is moving you against us, to give us up into the hands of the Chaldaeans so that they may put us to death, and take us away prisoners into Babylon."
Jeremiah,jr,23,42,3,Jeremiah Chapter 43 Verse 4,jr_43_4,https://en.wikipedia.org/wiki/Bible,"So Johanan, the son of Kareah, and all the captains of the forces, and all the people, did not give ear to the order of the Lord that they were to go on living in the land of Judah."
Jeremiah,jr,23,42,4,Jeremiah Chapter 43 Verse 5,jr_43_5,https://en.wikipedia.org/wiki/Bible,"But Johanan, the son of Kareah, and all the captains of the forces took all the rest of Judah who had come back into the land of Judah from all the nations where they had been forced to go;"
Jeremiah,jr,23,42,5,Jeremiah Chapter 43 Verse 6,jr_43_6,https://en.wikipedia.org/wiki/Bible,"The men and the women and the children and the king's daughters, and every person whom Nebuzaradan, the captain of the armed men, had put under the care of Gedaliah, the son of Ahikam, the son of Shaphan, and Jeremiah the prophet and Baruch, the son of Neriah;"
Jeremiah,jr,23,42,6,Jeremiah Chapter 43 Verse 7,jr_43_7,https://en.wikipedia.org/wiki/Bible,And they came into the land of Egypt; for they did not give ear to the voice of the Lord: and they came to Tahpanhes.
Jeremiah,jr,23,42,7,Jeremiah Chapter 43 Verse 8,jr_43_8,https://en.wikipedia.org/wiki/Bible,"Then the word of the Lord came to Jeremiah in Tahpanhes, saying,"
Jeremiah,jr,23,42,8,Jeremiah Chapter 43 Verse 9,jr_43_9,https://en.wikipedia.org/wiki/Bible,"Take in your hand some great stones, and put them in a safe place in the paste in the brickwork which is at the way into Pharaoh's house in Tahpanhes, before the eyes of the men of Judah;"
Jeremiah,jr,23,42,9,Jeremiah Chapter 43 Verse 10,jr_43_10,https://en.wikipedia.org/wiki/Bible,"And say to them, This is what the Lord of armies, the God of Israel, has said: See, I will send and take Nebuchadrezzar, the king of Babylon, my servant, and he will put the seat of his kingdom on these stones which have been put in a safe place here by you; and his tent will be stretched over them."
Jeremiah,jr,23,42,10,Jeremiah Chapter 43 Verse 11,jr_43_11,https://en.wikipedia.org/wiki/Bible,"And he will come and overcome the land of Egypt; those who are for death will be put to death, those who are to be prisoners will be made prisoners, and those who are for the sword will be given to the sword."
Jeremiah,jr,23,42,11,Jeremiah Chapter 43 Verse 12,jr_43_12,https://en.wikipedia.org/wiki/Bible,And he will put a fire in the houses of the gods of Egypt; and they will be burned by him: and he will make Egypt clean as a keeper of sheep makes clean his clothing; and he will go out from there in peace.
Jeremiah,jr,23,42,12,Jeremiah Chapter 43 Verse 13,jr_43_13,https://en.wikipedia.org/wiki/Bible,"And the stone pillars of Beth-shemesh in the land of Egypt will be broken by him, and the houses of the gods of Egypt burned with fire."
Jeremiah,jr,23,43,0,Jeremiah Chapter 44 Verse 1,jr_44_1,https://en.wikipedia.org/wiki/Bible,"The word which came to Jeremiah about all the Jews who were living in the land of Egypt, in Migdol and at Tahpanhes and at Noph and in the country of Pathros, saying,"
Jeremiah,jr,23,43,1,Jeremiah Chapter 44 Verse 2,jr_44_2,https://en.wikipedia.org/wiki/Bible,"The Lord of armies, the God of Israel, has said: You have seen all the evil which I have sent on Jerusalem and on all the towns of Judah; and now, this day they are waste and unpeopled;"
Jeremiah,jr,23,43,2,Jeremiah Chapter 44 Verse 3,jr_44_3,https://en.wikipedia.org/wiki/Bible,"Because of the evil which they have done, moving me to wrath by burning perfumes in worship to other gods, who were not their gods or yours or the gods of their fathers."
Jeremiah,jr,23,43,3,Jeremiah Chapter 44 Verse 4,jr_44_4,https://en.wikipedia.org/wiki/Bible,"And I sent all my servants the prophets to you, getting up early and sending them, saying, Do not do this disgusting thing which is hated by me."
Jeremiah,jr,23,43,4,Jeremiah Chapter 44 Verse 5,jr_44_5,https://en.wikipedia.org/wiki/Bible,"But they gave no attention, and their ears were not open so that they might be turned from their evil-doing and from burning perfume to other gods."
Jeremiah,jr,23,43,5,Jeremiah Chapter 44 Verse 6,jr_44_6,https://en.wikipedia.org/wiki/Bible,"Because of this, my passion and my wrath were let loose, burning in the towns of Judah and in the streets of Jerusalem; and they are waste and unpeopled as at this day."
Jeremiah,jr,23,43,6,Jeremiah Chapter 44 Verse 7,jr_44_7,https://en.wikipedia.org/wiki/Bible,"So now, the Lord, the God of armies, the God of Israel, has said, Why are you doing this great evil against yourselves, causing every man and woman, little child and baby at the breast among you in Judah to be cut off till not one is still living;"
Jeremiah,jr,23,43,7,Jeremiah Chapter 44 Verse 8,jr_44_8,https://en.wikipedia.org/wiki/Bible,"Moving me to wrath with the work of your hands, burning perfumes to other gods in the land of Egypt, where you have gone to make a place for yourselves, so that you may become a curse and a name of shame among all the nations of the earth?"
Jeremiah,jr,23,43,8,Jeremiah Chapter 44 Verse 9,jr_44_9,https://en.wikipedia.org/wiki/Bible,"Have you no memory of the evil-doing of your fathers, and the evil-doing of the kings of Judah, and the evil-doing of their wives, and the evil which you yourselves have done, and the evil which your wives have done, in the land of Judah and in the streets of Jerusalem?"
Jeremiah,jr,23,43,9,Jeremiah Chapter 44 Verse 10,jr_44_10,https://en.wikipedia.org/wiki/Bible,"Even to this day their hearts are not broken, and they have no fear, and have not gone in the way of my law or of my rules which I gave to you and to your fathers."
Jeremiah,jr,23,43,10,Jeremiah Chapter 44 Verse 11,jr_44_11,https://en.wikipedia.org/wiki/Bible,"So this is what the Lord of armies, the God of Israel, has said: See, my face will be turned against you for evil, for the cutting off of all Judah;"
Jeremiah,jr,23,43,11,Jeremiah Chapter 44 Verse 12,jr_44_12,https://en.wikipedia.org/wiki/Bible,"And I will take the last of Judah, whose minds are fixed on going into the land of Egypt and stopping there, and they will all come to their end, falling in the land of Egypt by the sword and by being short of food and by disease; death will overtake them, from the least to the greatest, death by the sword and by need of food: they will become an oath and a cause of wonder and a curse and a name of shame."
Jeremiah,jr,23,43,12,Jeremiah Chapter 44 Verse 13,jr_44_13,https://en.wikipedia.org/wiki/Bible,"For I will send punishment on those who are living in the land of Egypt, as I have sent punishment on Jerusalem, by the sword and by need of food and by disease:"
Jeremiah,jr,23,43,13,Jeremiah Chapter 44 Verse 14,jr_44_14,https://en.wikipedia.org/wiki/Bible,"So that not one of the rest of Judah, who have gone into the land of Egypt and are living there, will get away or keep his life, to come back to the land of Judah where they are hoping to come back and be living again: for not one will come back, but only those who are able to get away."
Jeremiah,jr,23,43,14,Jeremiah Chapter 44 Verse 15,jr_44_15,https://en.wikipedia.org/wiki/Bible,"Then all the men who had knowledge that their wives were burning perfumes to other gods, and all the women who were present, a great meeting, answering Jeremiah, said,"
Jeremiah,jr,23,43,15,Jeremiah Chapter 44 Verse 16,jr_44_16,https://en.wikipedia.org/wiki/Bible,"As for the word which you have said to us in the name of the Lord, we will not give ear to you."
Jeremiah,jr,23,43,16,Jeremiah Chapter 44 Verse 17,jr_44_17,https://en.wikipedia.org/wiki/Bible,"But we will certainly do every word which has gone out of our mouths, burning perfumes to the queen of heaven and draining out drink offerings to her as we did, we and our fathers and our kings and our rulers, in the towns of Judah and in the streets of Jerusalem: for then we had food enough and did well and saw no evil."
Jeremiah,jr,23,43,17,Jeremiah Chapter 44 Verse 18,jr_44_18,https://en.wikipedia.org/wiki/Bible,"But from the time when we gave up burning perfumes to the queen of heaven and draining out drink offerings to her, we have been in need of all things, and have been wasted by the sword and by need of food."
Jeremiah,jr,23,43,18,Jeremiah Chapter 44 Verse 19,jr_44_19,https://en.wikipedia.org/wiki/Bible,"And the women said, When we were burning perfumes to the queen of heaven and draining out drink offerings to her, did we make cakes in her image and give her our drink offerings without the knowledge of our husbands?"
Jeremiah,jr,23,43,19,Jeremiah Chapter 44 Verse 20,jr_44_20,https://en.wikipedia.org/wiki/Bible,"Then Jeremiah said to all the people, to the men and women and all the people who had given him that answer,"
Jeremiah,jr,23,43,20,Jeremiah Chapter 44 Verse 21,jr_44_21,https://en.wikipedia.org/wiki/Bible,"The perfumes which you have been burning in the towns of Judah and in the streets of Jerusalem, you and your fathers and your kings and your rulers and the people of the land, had the Lord no memory of them, and did he not keep them in mind?"
Jeremiah,jr,23,43,21,Jeremiah Chapter 44 Verse 22,jr_44_22,https://en.wikipedia.org/wiki/Bible,"And the Lord was no longer able to put up with the evil of your doings and the disgusting things you did; and because of this your land has become a waste and a cause of wonder and a curse, with no one living in it, as at this day."
Jeremiah,jr,23,43,22,Jeremiah Chapter 44 Verse 23,jr_44_23,https://en.wikipedia.org/wiki/Bible,"Because you have been burning perfumes, and sinning against the Lord, and have not given ear to the voice of the Lord, or gone in the way of his law or his rules or his orders; for this reason this evil has come on you, as it is today."
Jeremiah,jr,23,43,23,Jeremiah Chapter 44 Verse 24,jr_44_24,https://en.wikipedia.org/wiki/Bible,"Further, Jeremiah said to all the people and all the women, Give ear to the word of the Lord, all those of Judah who are living in Egypt:"
Jeremiah,jr,23,43,24,Jeremiah Chapter 44 Verse 25,jr_44_25,https://en.wikipedia.org/wiki/Bible,"This is what the Lord of armies, the God of Israel, has said: You women have said with your mouths, and with your hands you have done what you said, We will certainly give effect to the oaths we have made, to have perfumes burned to the queen of heaven and drink offerings drained out to her: then give effect to your oaths and do them."
Jeremiah,jr,23,43,25,Jeremiah Chapter 44 Verse 26,jr_44_26,https://en.wikipedia.org/wiki/Bible,"And now give ear to the word of the Lord, all you of Judah who are living in the land of Egypt: Truly, I have taken an oath by my great name, says the Lord, that my name is no longer to be named in the mouth of any man of Judah in all the land of Egypt, saying, By the life of the Lord God."
Jeremiah,jr,23,43,26,Jeremiah Chapter 44 Verse 27,jr_44_27,https://en.wikipedia.org/wiki/Bible,"See, I am watching over them for evil and not for good: all the men of Judah who are in the land of Egypt will be wasted by the sword and by need of food till there is an end of them."
Jeremiah,jr,23,43,27,Jeremiah Chapter 44 Verse 28,jr_44_28,https://en.wikipedia.org/wiki/Bible,"And those who get away safe from the sword will come back from the land of Egypt to the land of Judah, a very small number; and all the rest of Judah, who have gone into the land of Egypt and are living there, will see whose word has effect, mine or theirs."
Jeremiah,jr,23,43,28,Jeremiah Chapter 44 Verse 29,jr_44_29,https://en.wikipedia.org/wiki/Bible,"And this will be the sign to you, says the Lord, that I will give you punishment in this place, so that you may see that my words will certainly have effect against you for evil:"
Jeremiah,jr,23,43,29,Jeremiah Chapter 44 Verse 30,jr_44_30,https://en.wikipedia.org/wiki/Bible,"The Lord has said, See, I will give up Pharaoh Hophra, king of Egypt, into the hands of those who are fighting against him and desiring to take his life, as I gave Zedekiah, king of Judah, into the hands of Nebuchadrezzar, king of Babylon, his hater, who had designs against his life."
Jeremiah,jr,23,44,0,Jeremiah Chapter 45 Verse 1,jr_45_1,https://en.wikipedia.org/wiki/Bible,"The words which Jeremiah the prophet said to Baruch, the son of Neriah, when he put these words down in a book from the mouth of Jeremiah, in the fourth year of Jehoiakim, the son of Josiah, king of Judah; he said,"
Jeremiah,jr,23,44,1,Jeremiah Chapter 45 Verse 2,jr_45_2,https://en.wikipedia.org/wiki/Bible,"This is what the Lord, the God of Israel, has said of you, O Baruch:"
Jeremiah,jr,23,44,2,Jeremiah Chapter 45 Verse 3,jr_45_3,https://en.wikipedia.org/wiki/Bible,"You said, Sorrow is mine! for the Lord has given me sorrow in addition to my pain; I am tired with the sound of my sorrow, and I get no rest."
Jeremiah,jr,23,44,3,Jeremiah Chapter 45 Verse 4,jr_45_4,https://en.wikipedia.org/wiki/Bible,"This is what you are to say to him: The Lord has said, Truly, the building which I put up will be broken down, and that which was planted by me will be uprooted, and this through all the land;"
Jeremiah,jr,23,44,4,Jeremiah Chapter 45 Verse 5,jr_45_5,https://en.wikipedia.org/wiki/Bible,"And as for you, are you looking for great things for yourself? Have no desire for them: for truly I will send evil on all flesh, says the Lord: but your life I will keep safe from attack wherever you go."
Jeremiah,jr,23,45,0,Jeremiah Chapter 46 Verse 1,jr_46_1,https://en.wikipedia.org/wiki/Bible,The word of the Lord which came to Jeremiah the prophet about the nations.
Jeremiah,jr,23,45,1,Jeremiah Chapter 46 Verse 2,jr_46_2,https://en.wikipedia.org/wiki/Bible,"Of Egypt: about the army of Pharaoh-neco, king of Egypt, which was by the river Euphrates in Carchemish, which Nebuchadrezzar, king of Babylon, overcame in the fourth year of Jehoiakim, the son of Josiah, king of Judah."
Jeremiah,jr,23,45,2,Jeremiah Chapter 46 Verse 3,jr_46_3,https://en.wikipedia.org/wiki/Bible,"Get out the breastplate and body-cover, and come together to the fight."
Jeremiah,jr,23,45,3,Jeremiah Chapter 46 Verse 4,jr_46_4,https://en.wikipedia.org/wiki/Bible,"Make the horses ready, and get up, you horsemen, and take your places with your head-dresses; make the spears sharp and put on the breastplates."
Jeremiah,jr,23,45,4,Jeremiah Chapter 46 Verse 5,jr_46_5,https://en.wikipedia.org/wiki/Bible,"What have I seen? they are overcome with fear and turned back; their men of war are broken and have gone in flight, not looking back: fear is on every side, says the Lord."
Jeremiah,jr,23,45,5,Jeremiah Chapter 46 Verse 6,jr_46_6,https://en.wikipedia.org/wiki/Bible,"Let not the quick-footed go in flight, or the man of war get away; on the north, by the river Euphrates, they are slipping and falling."
Jeremiah,jr,23,45,6,Jeremiah Chapter 46 Verse 7,jr_46_7,https://en.wikipedia.org/wiki/Bible,"Who is this coming up like the Nile, whose waters are lifting their heads like the rivers?"
Jeremiah,jr,23,45,7,Jeremiah Chapter 46 Verse 8,jr_46_8,https://en.wikipedia.org/wiki/Bible,"Egypt is coming up like the Nile, and his waters are lifting their heads like the rivers, and he says, I will go up, covering the earth; I will send destruction on the town and its people."
Jeremiah,jr,23,45,8,Jeremiah Chapter 46 Verse 9,jr_46_9,https://en.wikipedia.org/wiki/Bible,"Go up, you horses; go rushing on, you carriages of war; go out, you men of war: Cush and Put, gripping the body-cover, and the Ludim, with bent bows."
Jeremiah,jr,23,45,9,Jeremiah Chapter 46 Verse 10,jr_46_10,https://en.wikipedia.org/wiki/Bible,"But that day is the day of the Lord, the Lord of armies, a day of punishment when he will take payment from his haters: and the sword will have all its desire, drinking their blood in full measure: for there is an offering to the Lord, the Lord of armies, in the north country by the river Euphrates."
Jeremiah,jr,23,45,10,Jeremiah Chapter 46 Verse 11,jr_46_11,https://en.wikipedia.org/wiki/Bible,"Go up to Gilead and take sweet oil, O virgin daughter of Egypt: there is no help in all your medical arts; nothing will make you well."
Jeremiah,jr,23,45,11,Jeremiah Chapter 46 Verse 12,jr_46_12,https://en.wikipedia.org/wiki/Bible,"Your shame has come to the ears of the nations, and the earth is full of your cry: for the strong man is falling against the strong, they have come down together."
Jeremiah,jr,23,45,12,Jeremiah Chapter 46 Verse 13,jr_46_13,https://en.wikipedia.org/wiki/Bible,"The word which the Lord said to Jeremiah the prophet, of how Nebuchadrezzar, king of Babylon, would come and make war on the land of Egypt."
Jeremiah,jr,23,45,13,Jeremiah Chapter 46 Verse 14,jr_46_14,https://en.wikipedia.org/wiki/Bible,"Give the news in Migdol, make it public in Noph: say, Take up your positions and make yourselves ready; for on every side of you the sword has made destruction."
Jeremiah,jr,23,45,14,Jeremiah Chapter 46 Verse 15,jr_46_15,https://en.wikipedia.org/wiki/Bible,"Why has Apis, your strong one, gone in flight? he was not able to keep his place, because the Lord was forcing him down with strength."
Jeremiah,jr,23,45,15,Jeremiah Chapter 46 Verse 16,jr_46_16,https://en.wikipedia.org/wiki/Bible,"... are stopped in their going, they are falling; and they say one to another, Let us get up and go back to our people, to the land of our birth, away from the cruel sword."
Jeremiah,jr,23,45,16,Jeremiah Chapter 46 Verse 17,jr_46_17,https://en.wikipedia.org/wiki/Bible,"Give a name to Pharaoh, king of Egypt: A noise who has let the time go by."
Jeremiah,jr,23,45,17,Jeremiah Chapter 46 Verse 18,jr_46_18,https://en.wikipedia.org/wiki/Bible,"By my life, says the King, whose name is the Lord of armies, truly, like Tabor among the mountains and like Carmel by the sea, so will he come."
Jeremiah,jr,23,45,18,Jeremiah Chapter 46 Verse 19,jr_46_19,https://en.wikipedia.org/wiki/Bible,"O daughter living in Egypt, make ready the vessels of a prisoner: for Noph will become a waste, it will be burned up and become unpeopled."
Jeremiah,jr,23,45,19,Jeremiah Chapter 46 Verse 20,jr_46_20,https://en.wikipedia.org/wiki/Bible,Egypt is a fair young cow; but a biting insect has come on her out of the north.
Jeremiah,jr,23,45,20,Jeremiah Chapter 46 Verse 21,jr_46_21,https://en.wikipedia.org/wiki/Bible,"And those who were her fighters for payment are like fat oxen; for they are turned back, they have gone in flight together, they do not keep their place: for the day of their fate has come on them, the time of their punishment."
Jeremiah,jr,23,45,21,Jeremiah Chapter 46 Verse 22,jr_46_22,https://en.wikipedia.org/wiki/Bible,"She makes a sound like the hiss of a snake when they come on with strength; they go against her with axes, like wood-cutters."
Jeremiah,jr,23,45,22,Jeremiah Chapter 46 Verse 23,jr_46_23,https://en.wikipedia.org/wiki/Bible,"They will be cutting down her woods, for they may not be searched out; because they are like locusts, more than may be numbered."
Jeremiah,jr,23,45,23,Jeremiah Chapter 46 Verse 24,jr_46_24,https://en.wikipedia.org/wiki/Bible,The daughter of Egypt will be put to shame; she will be given up into the hands of the people of the north.
Jeremiah,jr,23,45,24,Jeremiah Chapter 46 Verse 25,jr_46_25,https://en.wikipedia.org/wiki/Bible,"The Lord of armies, the God of Israel, has said: See, I will send punishment on Amon of No and on Pharaoh and on those who put their faith in him;"
Jeremiah,jr,23,45,25,Jeremiah Chapter 46 Verse 26,jr_46_26,https://en.wikipedia.org/wiki/Bible,"And I will give them up into the hands of those who will take their lives, and into the hands of Nebuchadrezzar, king of Babylon, and into the hands of his servants: and later, it will be peopled as in the past, says the Lord."
Jeremiah,jr,23,45,26,Jeremiah Chapter 46 Verse 27,jr_46_27,https://en.wikipedia.org/wiki/Bible,"But have no fear, O Jacob, my servant, and do not be troubled, O Israel: for see, I will make you come back from far away, and your seed from the land where they are prisoners; and Jacob will come back, and will be quiet and in peace, and no one will give him cause for fear."
Jeremiah,jr,23,45,27,Jeremiah Chapter 46 Verse 28,jr_46_28,https://en.wikipedia.org/wiki/Bible,"Have no fear, O Jacob, my servant, says the Lord; for I am with you: for I will put an end to all the nations where I have sent you, but I will not put an end to you completely: though with wise purpose I will put right your errors, and will not let you go quite without punishment."
Jeremiah,jr,23,46,0,Jeremiah Chapter 47 Verse 1,jr_47_1,https://en.wikipedia.org/wiki/Bible,"The word of the Lord which came to Jeremiah the prophet about the Philistines, before Pharaoh's attack on Gaza."
Jeremiah,jr,23,46,1,Jeremiah Chapter 47 Verse 2,jr_47_2,https://en.wikipedia.org/wiki/Bible,"This is what the Lord has said: See, waters are coming up out of the north, and will become an overflowing stream, overflowing the land and everything in it, the town and those who are living in it; and men will give a cry, and all the people of the land will be crying out in pain."
Jeremiah,jr,23,46,2,Jeremiah Chapter 47 Verse 3,jr_47_3,https://en.wikipedia.org/wiki/Bible,"At the noise of the stamping of the feet of his war-horses, at the rushing of his carriages and the thunder of his wheels, fathers will give no thought to their children, because their hands are feeble;"
Jeremiah,jr,23,46,3,Jeremiah Chapter 47 Verse 4,jr_47_4,https://en.wikipedia.org/wiki/Bible,"Because of the day which is coming with destruction on all the Philistines, cutting off from Tyre and Zidon the last of their helpers: for the Lord will send destruction on the Philistines, the rest of the sea-land of Caphtor."
Jeremiah,jr,23,46,4,Jeremiah Chapter 47 Verse 5,jr_47_5,https://en.wikipedia.org/wiki/Bible,The hair is cut off from the head of Gaza; Ashkelon has come to nothing; the last of the Anakim are deeply wounding themselves.
Jeremiah,jr,23,46,5,Jeremiah Chapter 47 Verse 6,jr_47_6,https://en.wikipedia.org/wiki/Bible,"O sword of the Lord, how long will you have no rest? put yourself back into your cover; be at peace, be quiet."
Jeremiah,jr,23,46,6,Jeremiah Chapter 47 Verse 7,jr_47_7,https://en.wikipedia.org/wiki/Bible,"How is it possible for it to be quiet, seeing that the Lord has given it orders? against Ashkelon and against the sea-land he has given it directions."
Jeremiah,jr,23,47,0,Jeremiah Chapter 48 Verse 1,jr_48_1,https://en.wikipedia.org/wiki/Bible,"Of Moab. The Lord of armies, the God of Israel, has said: Sorrow on Nebo, for it has been made waste; Kiriathaim has been put to shame and is taken: the strong place is put to shame and broken down."
Jeremiah,jr,23,47,1,Jeremiah Chapter 48 Verse 2,jr_48_2,https://en.wikipedia.org/wiki/Bible,"The praise of Moab has come to an end; as for Heshbon, evil has been designed against her; come, let us put an end to her as a nation. But your mouth will be shut, O Madmen; the sword will go after you."
Jeremiah,jr,23,47,2,Jeremiah Chapter 48 Verse 3,jr_48_3,https://en.wikipedia.org/wiki/Bible,"There is the sound of crying from Horonaim, wasting and great destruction;"
Jeremiah,jr,23,47,3,Jeremiah Chapter 48 Verse 4,jr_48_4,https://en.wikipedia.org/wiki/Bible,Moab is broken; her cry has gone out to Zoar.
Jeremiah,jr,23,47,4,Jeremiah Chapter 48 Verse 5,jr_48_5,https://en.wikipedia.org/wiki/Bible,"For by the slope of Luhith they will go up, weeping all the way; for on the way down to Horonaim the cry of destruction has come to their ears."
Jeremiah,jr,23,47,5,Jeremiah Chapter 48 Verse 6,jr_48_6,https://en.wikipedia.org/wiki/Bible,"Go in flight, get away with your lives, and let your faces be turned to Aroer in the Arabah."
Jeremiah,jr,23,47,6,Jeremiah Chapter 48 Verse 7,jr_48_7,https://en.wikipedia.org/wiki/Bible,"For because you have put your faith in your strong places, you, even you, will be taken: and Chemosh will go out as a prisoner, his priests and his rulers together."
Jeremiah,jr,23,47,7,Jeremiah Chapter 48 Verse 8,jr_48_8,https://en.wikipedia.org/wiki/Bible,"And the attacker will come against every town, not one will be safe; and the valley will be made waste, and destruction will come to the lowland, as the Lord has said."
Jeremiah,jr,23,47,8,Jeremiah Chapter 48 Verse 9,jr_48_9,https://en.wikipedia.org/wiki/Bible,"Put up a pillar for Moab, for she will come to a complete end: and her towns will become a waste, without anyone living in them."
Jeremiah,jr,23,47,9,Jeremiah Chapter 48 Verse 10,jr_48_10,https://en.wikipedia.org/wiki/Bible,Let him be cursed who does the Lord's work half-heartedly; let him be cursed who keeps back his sword from blood.
Jeremiah,jr,23,47,10,Jeremiah Chapter 48 Verse 11,jr_48_11,https://en.wikipedia.org/wiki/Bible,"From his earliest days, Moab has been living in comfort; like wine long stored he has not been drained from vessel to vessel, he has never gone away as a prisoner: so his taste is still in him, his smell is unchanged."
Jeremiah,jr,23,47,11,Jeremiah Chapter 48 Verse 12,jr_48_12,https://en.wikipedia.org/wiki/Bible,"So truly, the days are coming, says the Lord, when I will send to him men who will have him turned over till there is no more wine in his vessels, and his wine-skins will be completely broken."
Jeremiah,jr,23,47,12,Jeremiah Chapter 48 Verse 13,jr_48_13,https://en.wikipedia.org/wiki/Bible,"And Moab will be shamed on account of Chemosh, as the children of Israel were shamed on account of Beth-el their hope."
Jeremiah,jr,23,47,13,Jeremiah Chapter 48 Verse 14,jr_48_14,https://en.wikipedia.org/wiki/Bible,"How say you, We are men of war and strong fighters?"
Jeremiah,jr,23,47,14,Jeremiah Chapter 48 Verse 15,jr_48_15,https://en.wikipedia.org/wiki/Bible,"He who makes Moab waste has gone up against her; and the best of her young men have gone down to their death, says the King, whose name is the Lord of armies."
Jeremiah,jr,23,47,15,Jeremiah Chapter 48 Verse 16,jr_48_16,https://en.wikipedia.org/wiki/Bible,"The fate of Moab is near, and trouble is coming on him very quickly."
Jeremiah,jr,23,47,16,Jeremiah Chapter 48 Verse 17,jr_48_17,https://en.wikipedia.org/wiki/Bible,"All you who are round about him, give signs of grief for him, and all you who have knowledge of his name, say, How is the strong rod broken, even the beautiful branch!"
Jeremiah,jr,23,47,17,Jeremiah Chapter 48 Verse 18,jr_48_18,https://en.wikipedia.org/wiki/Bible,"Come down from your glory, O people of Dibon, and take your seat in the place of the waste; for the attacker of Moab has gone up against you, sending destruction on your strong places."
Jeremiah,jr,23,47,18,Jeremiah Chapter 48 Verse 19,jr_48_19,https://en.wikipedia.org/wiki/Bible,"O daughter of Aroer, take your station by the way, on the watch: questioning him who is in flight, and her who has got away safe, say, What has been done?"
Jeremiah,jr,23,47,19,Jeremiah Chapter 48 Verse 20,jr_48_20,https://en.wikipedia.org/wiki/Bible,"Moab has been put to shame, she is broken: make loud sounds of grief, crying out for help; give the news in Arnon, that Moab has been made waste."
Jeremiah,jr,23,47,20,Jeremiah Chapter 48 Verse 21,jr_48_21,https://en.wikipedia.org/wiki/Bible,"And punishment has come on the lowlands; on Holon and Jahzah, and on Mephaath,"
Jeremiah,jr,23,47,21,Jeremiah Chapter 48 Verse 22,jr_48_22,https://en.wikipedia.org/wiki/Bible,"And on Dibon, and on Nebo, and on Beth-diblathaim,"
Jeremiah,jr,23,47,22,Jeremiah Chapter 48 Verse 23,jr_48_23,https://en.wikipedia.org/wiki/Bible,"And on Kiriathaim, and on Beth-gamul, and on Beth-meon,"
Jeremiah,jr,23,47,23,Jeremiah Chapter 48 Verse 24,jr_48_24,https://en.wikipedia.org/wiki/Bible,"And on Kerioth, and on Bozrah, and on all the towns of the land of Moab, far and near."
Jeremiah,jr,23,47,24,Jeremiah Chapter 48 Verse 25,jr_48_25,https://en.wikipedia.org/wiki/Bible,"The horn of Moab is cut off, and his arm is broken, says the Lord."
Jeremiah,jr,23,47,25,Jeremiah Chapter 48 Verse 26,jr_48_26,https://en.wikipedia.org/wiki/Bible,"Make him full of wine, for his heart has been lifted up against the Lord: and Moab will be rolling in the food he was not able to keep down, and everyone will be making sport of him."
Jeremiah,jr,23,47,26,Jeremiah Chapter 48 Verse 27,jr_48_27,https://en.wikipedia.org/wiki/Bible,"For did you not make sport of Israel? was he taken among thieves? for whenever you were talking about him, you were shaking your head over him."
Jeremiah,jr,23,47,27,Jeremiah Chapter 48 Verse 28,jr_48_28,https://en.wikipedia.org/wiki/Bible,"O people of Moab, go away from the towns and take cover in the rock; be like the dove of the Arabah, which makes her living-place in holes."
Jeremiah,jr,23,47,28,Jeremiah Chapter 48 Verse 29,jr_48_29,https://en.wikipedia.org/wiki/Bible,"We have had word of the pride of Moab, how great it is; how he is lifted up in pride; and his great opinion of himself, and that his heart is lifted up."
Jeremiah,jr,23,47,29,Jeremiah Chapter 48 Verse 30,jr_48_30,https://en.wikipedia.org/wiki/Bible,"I have knowledge of his wrath, says the Lord, that it is nothing; his high-sounding words have done nothing."
Jeremiah,jr,23,47,30,Jeremiah Chapter 48 Verse 31,jr_48_31,https://en.wikipedia.org/wiki/Bible,"For this cause I will give cries of grief for Moab, crying out for Moab, even for all of it; I will be sorrowing for the men of Kir-heres."
Jeremiah,jr,23,47,31,Jeremiah Chapter 48 Verse 32,jr_48_32,https://en.wikipedia.org/wiki/Bible,"My weeping for you, O vine of Sibmah, will be more than the weeping of Jazer: your branches have gone over the sea, stretching even to Jazer: destruction has come down on your summer fruits and your cut grapes."
Jeremiah,jr,23,47,32,Jeremiah Chapter 48 Verse 33,jr_48_33,https://en.wikipedia.org/wiki/Bible,All joy is gone; no longer are they glad for the fertile field and for the land of Moab; I have made the wine come to an end from the crushing vessels: no longer will the grapes be crushed with the sound of glad voices.
Jeremiah,jr,23,47,33,Jeremiah Chapter 48 Verse 34,jr_48_34,https://en.wikipedia.org/wiki/Bible,The cry of Heshbon comes even to Elealeh; to Jahaz their voice is sounding; from Zoar even to Horonaim and to Eglath-shelishiyah: for the waters of Nimrim will become dry.
