meta_book,meta_bookAbbrev,meta_bookIndex,meta_chapterIndex,meta_verseIndex,title,id,url,text
2 Kings,2kgs,11,17,16,2 Kings Chapter 18 Verse 17,2kgs_18_17,https://en.wikipedia.org/wiki/Bible,"Then the king of Assyria sent the Tartan and the Rab-saris and the Rab-shakeh from Lachish to Jerusalem, to King Hezekiah, with a strong force. And they went up and came to Jerusalem, and took up their position by the stream of the higher pool, by the highway of the washerman's field."
2 Kings,2kgs,11,17,17,2 Kings Chapter 18 Verse 18,2kgs_18_18,https://en.wikipedia.org/wiki/Bible,"And they sent for the king, and Eliakim, the son of Hilkiah, who was over the house, and Shebna the scribe, and Joah, the son of Asaph, the recorder, came out to them."
2 Kings,2kgs,11,17,18,2 Kings Chapter 18 Verse 19,2kgs_18_19,https://en.wikipedia.org/wiki/Bible,"And the Rab-shakeh said to them, Say now to Hezekiah, These are the words of the great king, the king of Assyria: In what are you placing your hope?"
2 Kings,2kgs,11,17,19,2 Kings Chapter 18 Verse 20,2kgs_18_20,https://en.wikipedia.org/wiki/Bible,"You say you have a design, and strength for war, but these are only words. Now to whom are you looking for support, that you have gone against my authority?"
2 Kings,2kgs,11,17,20,2 Kings Chapter 18 Verse 21,2kgs_18_21,https://en.wikipedia.org/wiki/Bible,"See, now, you are basing your hope on that broken rod of Egypt, which will go through a man's hand if he makes use of it for a support; for so is Pharaoh, king of Egypt, to all who put their faith in him."
2 Kings,2kgs,11,17,21,2 Kings Chapter 18 Verse 22,2kgs_18_22,https://en.wikipedia.org/wiki/Bible,"And if you say to me, Our hope is in the Lord our God: is it not he, whose high places and altars Hezekiah has taken away, saying to Judah and Jerusalem that worship may only be given before this altar in Jerusalem?"
2 Kings,2kgs,11,17,22,2 Kings Chapter 18 Verse 23,2kgs_18_23,https://en.wikipedia.org/wiki/Bible,"And now, take a chance with my master, the king of Assyria, and I will give you two thousand horses, if you are able to put horsemen on them."
2 Kings,2kgs,11,17,23,2 Kings Chapter 18 Verse 24,2kgs_18_24,https://en.wikipedia.org/wiki/Bible,How then may you put to shame the least of my master's servants? and you have put your hope in Egypt for war-carriages and horsemen:
2 Kings,2kgs,11,17,24,2 Kings Chapter 18 Verse 25,2kgs_18_25,https://en.wikipedia.org/wiki/Bible,"And have I now come up to send destruction on this place without the Lord's authority? It was the Lord himself who said to me, Go up against this land and make it waste."
2 Kings,2kgs,11,17,25,2 Kings Chapter 18 Verse 26,2kgs_18_26,https://en.wikipedia.org/wiki/Bible,"Then Eliakim, the son of Hilkiah, and Shebna and Joah said to the Rab-shakeh, Will you kindly make use of the Aramaean language in talking to your servants, for we are used to it, and do not make use of the Jews' language in the hearing of the people on the wall."
2 Kings,2kgs,11,17,26,2 Kings Chapter 18 Verse 27,2kgs_18_27,https://en.wikipedia.org/wiki/Bible,"But the Rab-shakeh said to them, Is it to your master or to you that my master has sent me to say these words? has he not sent me to the men seated on the wall? for they are the people who will be short of food with you when the town is shut in."
2 Kings,2kgs,11,17,27,2 Kings Chapter 18 Verse 28,2kgs_18_28,https://en.wikipedia.org/wiki/Bible,"Then the Rab-shakeh got up and said with a loud voice in the Jews' language, Give ear to the words of the great king, the king of Assyria;"
2 Kings,2kgs,11,17,28,2 Kings Chapter 18 Verse 29,2kgs_18_29,https://en.wikipedia.org/wiki/Bible,"This is what the king says: Do not be tricked by Hezekiah, for there is no salvation for you in him."
2 Kings,2kgs,11,17,29,2 Kings Chapter 18 Verse 30,2kgs_18_30,https://en.wikipedia.org/wiki/Bible,"And do not let Hezekiah make you put your faith in the Lord, saying, The Lord will certainly keep us safe, and this town will not be given into the hands of the king of Assyria."
2 Kings,2kgs,11,17,30,2 Kings Chapter 18 Verse 31,2kgs_18_31,https://en.wikipedia.org/wiki/Bible,"Do not give ear to Hezekiah, for this is what the king of Assyria says: Make peace with me and come out to me; and everyone will be free to take the fruit of his vine and of his fig-tree, and the water of his spring;"
2 Kings,2kgs,11,17,31,2 Kings Chapter 18 Verse 32,2kgs_18_32,https://en.wikipedia.org/wiki/Bible,"Till I come and take you away to a land like yours, a land of grain and wine, a land of bread and vine-gardens, a land of oil-giving olives and of honey, so that life and not death may be your fate. Give no attention to Hezekiah when he says to you, The Lord will keep us safe."
2 Kings,2kgs,11,17,32,2 Kings Chapter 18 Verse 33,2kgs_18_33,https://en.wikipedia.org/wiki/Bible,Has any one of the gods of the nations kept his land from falling into the hands of the king of Assyria?
2 Kings,2kgs,11,17,33,2 Kings Chapter 18 Verse 34,2kgs_18_34,https://en.wikipedia.org/wiki/Bible,"Where are the gods of Hamath and of Arpad? where are the gods of Sepharvaim, of Hena and Ivvah? have they kept Samaria out of my hands?"
2 Kings,2kgs,11,17,34,2 Kings Chapter 18 Verse 35,2kgs_18_35,https://en.wikipedia.org/wiki/Bible,"Who among all the gods of these countries have kept their country from falling into my hands, to give cause for the thought that the Lord will keep Jerusalem from falling into my hands?"
2 Kings,2kgs,11,17,35,2 Kings Chapter 18 Verse 36,2kgs_18_36,https://en.wikipedia.org/wiki/Bible,"But the people kept quiet and gave him no answer: for the king's order was, Give him no answer."
2 Kings,2kgs,11,17,36,2 Kings Chapter 18 Verse 37,2kgs_18_37,https://en.wikipedia.org/wiki/Bible,"Then Eliakim, the son of Hilkiah, who was over the house, and Shebna the scribe, and Joah, the son of Asaph, the recorder, came to Hezekiah, with their clothing parted as a sign of grief, and gave him an account of what the Rab-shakeh had said."
2 Kings,2kgs,11,18,0,2 Kings Chapter 19 Verse 1,2kgs_19_1,https://en.wikipedia.org/wiki/Bible,"And on hearing it, King Hezekiah took off his robe, and put on haircloth, and went into the house of the Lord."
2 Kings,2kgs,11,18,1,2 Kings Chapter 19 Verse 2,2kgs_19_2,https://en.wikipedia.org/wiki/Bible,"And he sent Eliakim, who was over the house, and Shebna the scribe, and the chief priests, dressed in haircloth, to Isaiah the prophet, the son of Amoz."
2 Kings,2kgs,11,18,2,2 Kings Chapter 19 Verse 3,2kgs_19_3,https://en.wikipedia.org/wiki/Bible,"And they said to him, Hezekiah says, This day is a day of trouble and punishment and shame; for the children are ready to come to birth, but there is no strength to give birth to them."
2 Kings,2kgs,11,18,3,2 Kings Chapter 19 Verse 4,2kgs_19_4,https://en.wikipedia.org/wiki/Bible,"It may be that the Lord your God will give ear to the words of the Rab-shakeh, whom the king of Assyria, his master, sent to say evil things against the living God, and will make his words come to nothing: so then make your prayer for the rest of the people."
2 Kings,2kgs,11,18,4,2 Kings Chapter 19 Verse 5,2kgs_19_5,https://en.wikipedia.org/wiki/Bible,So the servants of King Hezekiah came to Isaiah.
2 Kings,2kgs,11,18,5,2 Kings Chapter 19 Verse 6,2kgs_19_6,https://en.wikipedia.org/wiki/Bible,"And Isaiah said to them, This is what you are to say to your master: The Lord says, Be not troubled by the words which the servants of the king of Assyria have said against me in your hearing."
2 Kings,2kgs,11,18,6,2 Kings Chapter 19 Verse 7,2kgs_19_7,https://en.wikipedia.org/wiki/Bible,"See, I will put a spirit into him, and bad news will come to his ears, and he will go back to his land; and there I will have him put to death by the sword."
2 Kings,2kgs,11,18,7,2 Kings Chapter 19 Verse 8,2kgs_19_8,https://en.wikipedia.org/wiki/Bible,"So the Rab-shakeh went back, and when he got there the king of Assyria was making war against Libnah, for it had come to his ears that he had gone away from Lachish."
2 Kings,2kgs,11,18,8,2 Kings Chapter 19 Verse 9,2kgs_19_9,https://en.wikipedia.org/wiki/Bible,"And when news came to him that Tirhakah, king of Ethiopia, had made an attack on him, he sent representatives to Hezekiah again, saying,"
2 Kings,2kgs,11,18,9,2 Kings Chapter 19 Verse 10,2kgs_19_10,https://en.wikipedia.org/wiki/Bible,"This is what you are to say to Hezekiah, king of Judah: Let not your God, in whom is your faith, give you a false hope, saying, Jerusalem will not be given into the hands of the king of Assyria."
2 Kings,2kgs,11,18,10,2 Kings Chapter 19 Verse 11,2kgs_19_11,https://en.wikipedia.org/wiki/Bible,"No doubt the story has come to your ears of what the kings of Assyria have done to all lands, putting them to the curse; and will you be kept safe?"
2 Kings,2kgs,11,18,11,2 Kings Chapter 19 Verse 12,2kgs_19_12,https://en.wikipedia.org/wiki/Bible,"Did the gods of the nations keep safe those on whom my fathers sent destruction, Gozan and Haran and Rezeph and the children of Eden who were in Telassar?"
2 Kings,2kgs,11,18,12,2 Kings Chapter 19 Verse 13,2kgs_19_13,https://en.wikipedia.org/wiki/Bible,"Where is the king of Hamath, and the king of Arpad, and the king of the town of Sepharvaim, of Hena and of Ivvah?"
2 Kings,2kgs,11,18,13,2 Kings Chapter 19 Verse 14,2kgs_19_14,https://en.wikipedia.org/wiki/Bible,"And Hezekiah took the letter from the hands of those who had come with it; and after reading it, Hezekiah went up to the house of the Lord, opening the letter there before the Lord."
2 Kings,2kgs,11,18,14,2 Kings Chapter 19 Verse 15,2kgs_19_15,https://en.wikipedia.org/wiki/Bible,"And Hezekiah made his prayer to the Lord, saying, O Lord, the God of Israel, seated between the winged ones, you only are the God of all the kingdoms of the earth; you have made heaven and earth."
2 Kings,2kgs,11,18,15,2 Kings Chapter 19 Verse 16,2kgs_19_16,https://en.wikipedia.org/wiki/Bible,"Let your ear be turned to us, O Lord, and let your eyes be open, O Lord, and see; take note of all the words of Sennacherib who has sent men to say evil against the living God."
2 Kings,2kgs,11,18,16,2 Kings Chapter 19 Verse 17,2kgs_19_17,https://en.wikipedia.org/wiki/Bible,"Truly, O Lord, the kings of Assyria have made waste the nations and their lands,"
2 Kings,2kgs,11,18,17,2 Kings Chapter 19 Verse 18,2kgs_19_18,https://en.wikipedia.org/wiki/Bible,"And have given their gods to the fire; for they were no gods, but wood and stone, the work of men's hands; so they have given them to destruction."
2 Kings,2kgs,11,18,18,2 Kings Chapter 19 Verse 19,2kgs_19_19,https://en.wikipedia.org/wiki/Bible,"But now, O Lord our God, give us salvation from his hands, so that it may be clear to all the kingdoms of the earth that you and only you, O Lord, are God."
2 Kings,2kgs,11,18,19,2 Kings Chapter 19 Verse 20,2kgs_19_20,https://en.wikipedia.org/wiki/Bible,"Then Isaiah, the son of Amoz, sent to Hezekiah, saying, The Lord, the God of Israel, says, The prayer which you have made to me against Sennacherib, king of Assyria, has come to my ears."
2 Kings,2kgs,11,18,20,2 Kings Chapter 19 Verse 21,2kgs_19_21,https://en.wikipedia.org/wiki/Bible,This is the word which the Lord has said about him: In the eyes of the virgin daughter of Zion you are shamed and laughed at; the daughter of Jerusalem has made sport of you.
2 Kings,2kgs,11,18,21,2 Kings Chapter 19 Verse 22,2kgs_19_22,https://en.wikipedia.org/wiki/Bible,Against whom have you said evil and bitter things? against whom has your voice been loud and your eyes lifted up? even against the Holy One of Israel.
2 Kings,2kgs,11,18,22,2 Kings Chapter 19 Verse 23,2kgs_19_23,https://en.wikipedia.org/wiki/Bible,"You have sent your servants with evil words against the Lord, and have said, With all my war-carriages I have come up to the top of the mountains, to the inmost parts of Lebanon; its tall cedars will be cut down, and the best trees of its woods; I will come up into his highest places, into his thick woods."
2 Kings,2kgs,11,18,23,2 Kings Chapter 19 Verse 24,2kgs_19_24,https://en.wikipedia.org/wiki/Bible,"I have made water-holes and taken their waters, and with my foot I have made all the rivers of Egypt dry."
2 Kings,2kgs,11,18,24,2 Kings Chapter 19 Verse 25,2kgs_19_25,https://en.wikipedia.org/wiki/Bible,"Has it not come to your ears how I did it long before, purposing it in times long past? Now I have given effect to my design, so that by you strong towns might be turned into masses of broken walls."
2 Kings,2kgs,11,18,25,2 Kings Chapter 19 Verse 26,2kgs_19_26,https://en.wikipedia.org/wiki/Bible,"This is why their townsmen had no power, they were broken and put to shame; they were like the grass of the field and the green plant, like grass on the house-tops."
2 Kings,2kgs,11,18,26,2 Kings Chapter 19 Verse 27,2kgs_19_27,https://en.wikipedia.org/wiki/Bible,"But I have knowledge of your getting up and your resting, of your going out and your coming in."
2 Kings,2kgs,11,18,27,2 Kings Chapter 19 Verse 28,2kgs_19_28,https://en.wikipedia.org/wiki/Bible,"Because your wrath against me and your words of pride have come up to my ears, I will put my hook in your nose and my cord in your lips, and I will make you go back by the way you came."
2 Kings,2kgs,11,18,28,2 Kings Chapter 19 Verse 29,2kgs_19_29,https://en.wikipedia.org/wiki/Bible,And this will be the sign to you: you will get your food this year from what comes up of itself; and in the second year from the produce of the same; and in the third year you will put in your seed and get in the grain and make vine-gardens and take of their fruit.
2 Kings,2kgs,11,18,29,2 Kings Chapter 19 Verse 30,2kgs_19_30,https://en.wikipedia.org/wiki/Bible,And those of Judah who are still living will again take root in the earth and give fruit.
2 Kings,2kgs,11,18,30,2 Kings Chapter 19 Verse 31,2kgs_19_31,https://en.wikipedia.org/wiki/Bible,"For from Jerusalem those who have been kept safe will go out, and those who are still living will go out of Mount Zion: by the fixed purpose of the Lord of armies this will be done."
2 Kings,2kgs,11,18,31,2 Kings Chapter 19 Verse 32,2kgs_19_32,https://en.wikipedia.org/wiki/Bible,"For this cause the Lord says about the king of Assyria, He will not come into this town, or send an arrow against it; he will not come before it with arms, or put up an earthwork against it;"
2 Kings,2kgs,11,18,32,2 Kings Chapter 19 Verse 33,2kgs_19_33,https://en.wikipedia.org/wiki/Bible,"By the way he came he will go back, and he will not get into this town, says the Lord."
2 Kings,2kgs,11,18,33,2 Kings Chapter 19 Verse 34,2kgs_19_34,https://en.wikipedia.org/wiki/Bible,"For I will keep this town safe, for my honour, and for the honour of my servant David."
2 Kings,2kgs,11,18,34,2 Kings Chapter 19 Verse 35,2kgs_19_35,https://en.wikipedia.org/wiki/Bible,"And that night the angel of the Lord went out and put to death in the army of the Assyrians a hundred and eighty-five thousand men; and when the people got up early in the morning, there was nothing to be seen but dead bodies."
2 Kings,2kgs,11,18,35,2 Kings Chapter 19 Verse 36,2kgs_19_36,https://en.wikipedia.org/wiki/Bible,"So Sennacherib, king of Assyria, went back to his place at Nineveh."
2 Kings,2kgs,11,18,36,2 Kings Chapter 19 Verse 37,2kgs_19_37,https://en.wikipedia.org/wiki/Bible,"And it came about, when he was worshipping in the house of Nisroch his god, that his sons Adrammelech and Sharezer put him to death with the sword; and they went in flight into the land of Ararat. And Esar-haddon his son became king in his place."
2 Kings,2kgs,11,19,0,2 Kings Chapter 20 Verse 1,2kgs_20_1,https://en.wikipedia.org/wiki/Bible,"In those days Hezekiah was ill and near death. And Isaiah the prophet, the son of Amoz, came to him, and said to him, The Lord says, Put your house in order, for your death is near."
2 Kings,2kgs,11,19,1,2 Kings Chapter 20 Verse 2,2kgs_20_2,https://en.wikipedia.org/wiki/Bible,"Then, turning his face to the wall, he made his prayer to the Lord, saying,"
2 Kings,2kgs,11,19,2,2 Kings Chapter 20 Verse 3,2kgs_20_3,https://en.wikipedia.org/wiki/Bible,"O Lord, keep in mind how I have been true to you with all my heart, and have done what is good in your eyes. And Hezekiah gave way to bitter weeping."
2 Kings,2kgs,11,19,3,2 Kings Chapter 20 Verse 4,2kgs_20_4,https://en.wikipedia.org/wiki/Bible,"Now before Isaiah had gone out of the middle of the town, the word of the Lord came to him, saying,"
2 Kings,2kgs,11,19,4,2 Kings Chapter 20 Verse 5,2kgs_20_5,https://en.wikipedia.org/wiki/Bible,"Go back and say to Hezekiah, the ruler of my people, The Lord, the God of David your father, says, Your prayer has come to my ears, and I have seen your weeping; see, I will make you well: on the third day you will go up to the house of the Lord."
2 Kings,2kgs,11,19,5,2 Kings Chapter 20 Verse 6,2kgs_20_6,https://en.wikipedia.org/wiki/Bible,"I will give you fifteen more years of life; and I will keep you and this town safe from the hands of the king of Assyria; I will keep this town safe, for my honour, and for the honour of my servant David."
2 Kings,2kgs,11,19,6,2 Kings Chapter 20 Verse 7,2kgs_20_7,https://en.wikipedia.org/wiki/Bible,"Then Isaiah said, Take a cake of figs. So they took it and put it on his wound, and he got better."
2 Kings,2kgs,11,19,7,2 Kings Chapter 20 Verse 8,2kgs_20_8,https://en.wikipedia.org/wiki/Bible,"And Hezekiah said to Isaiah, What is to be the sign that the Lord will make me well, and that I will go up to the house of the Lord on the third day?"
2 Kings,2kgs,11,19,8,2 Kings Chapter 20 Verse 9,2kgs_20_9,https://en.wikipedia.org/wiki/Bible,"And Isaiah said, This is the sign the Lord will give you, that he will do what he has said; will the shade go forward ten degrees or back?"
2 Kings,2kgs,11,19,9,2 Kings Chapter 20 Verse 10,2kgs_20_10,https://en.wikipedia.org/wiki/Bible,"And Hezekiah said in answer, It is a simple thing for the shade to go forward; but let it go back ten degrees."
2 Kings,2kgs,11,19,10,2 Kings Chapter 20 Verse 11,2kgs_20_11,https://en.wikipedia.org/wiki/Bible,"Then Isaiah the prophet made prayer to the Lord, and he made the shade go back ten degrees from its position on the steps of Ahaz."
2 Kings,2kgs,11,19,11,2 Kings Chapter 20 Verse 12,2kgs_20_12,https://en.wikipedia.org/wiki/Bible,"At that time, Merodach-baladan, the son of Baladan, king of Babylon, sent letters with an offering to Hezekiah, because he had news that Hezekiah had been ill."
2 Kings,2kgs,11,19,12,2 Kings Chapter 20 Verse 13,2kgs_20_13,https://en.wikipedia.org/wiki/Bible,"And Hezekiah was glad at their coming and let them see all his store of wealth, the silver and the gold and the spices and the oil of great price, and the house of his arms, and everything there was in his stores; there was nothing in all his house or his kingdom which Hezekiah did not let them see."
2 Kings,2kgs,11,19,13,2 Kings Chapter 20 Verse 14,2kgs_20_14,https://en.wikipedia.org/wiki/Bible,"Then Isaiah the prophet came to King Hezekiah and said to him, What did these men say and where did they come from? And Hezekiah said, They came from a far country, even from Babylon."
2 Kings,2kgs,11,19,14,2 Kings Chapter 20 Verse 15,2kgs_20_15,https://en.wikipedia.org/wiki/Bible,"And he said, What have they seen in your house? And Hezekiah said in answer, They saw everything in my house: there is nothing among my stores which I did not let them see."
2 Kings,2kgs,11,19,15,2 Kings Chapter 20 Verse 16,2kgs_20_16,https://en.wikipedia.org/wiki/Bible,"And Isaiah said to Hezekiah, Give ear to the word of the Lord."
2 Kings,2kgs,11,19,16,2 Kings Chapter 20 Verse 17,2kgs_20_17,https://en.wikipedia.org/wiki/Bible,"Truly, days are coming when everything in your house, and whatever your fathers have put in store till this day, will be taken away to Babylon: all will be gone, says the Lord."
